NAME,ALIAS,CAP,ALIAS FREQ
NAMSOO,NAM,0.27059,0.82143
HONGBO,HONG,0.16488,0.82143
GAILYA,GAIL,0.10849,0.82143
JOYLENE,JOY,0.18846,0.82123
AMIRALI,AMIR,0.2453,0.82119
DORISANNE,DORIS,0.41667,0.8209
HELENGRACE,HELEN,0.41045,0.8209
MICHAEL,MICHL,0.62338,0.82069
PAVI,PAUL,0.41754,0.82069
BHAVNABEN,BHAVNA,0.28829,0.82051
NAYANABEN,NAYANA,0.31602,0.82023
DAVID,DAVE,0.06156,0.82007
KIMARIE,KIM,0.28571,0.81988
NOHORA,NORA,0.16208,0.81967
RIZWAN,RIZ,0.1497,0.81967
HELENMAE,HELEN,0.52679,0.81944
RUTHMAE,RUTH,0.4069,0.81944
DAWNITA,DAWN,0.08601,0.81944
BHARTIBEN,BHARTI,0.31318,0.81921
LISANNE,LISA,0.20352,0.81915
SYLVESTER,SYLVEST,0.5054,0.81907
GENEVIEVE,GENIVIVE,0.35102,0.81905
BARBARA,BAR,0.27676,0.81889
MIHWA,MI,0.2834,0.81871
CLITTORD,CLIFFORD,0.52455,0.81855
LORETTA,LORET,0.38797,0.81841
DULCEMARIA,DULCE,0.49091,0.81818
JANAKKUMAR,JANAK,0.38136,0.81818
STEPHENNIE,STEPHANIE,0.31915,0.81818
AMBERLYN,AMBER,0.2063,0.81818
JAROSLAW,JAREK,0.19077,0.81818
DERRICK,DERR,0.08738,0.81818
JULIUS,GYULA,0.04813,0.81818
ANDREW,DREW,0.18814,0.8179
ALFRED,ALF,0.4194,0.8173
KISHORKUMAR,KISHOR,0.38191,0.8172
LORNE,LOME,0.27236,0.81707
HUBERTUS,HUBERT,0.16067,0.81707
CLIFFORD,CLIFF,0.47972,0.81692
WARREN,WARN,0.19661,0.8169
LAURIE,LAUNE,0.57412,0.81687
PRAVINBHAI,PRAVIN,0.34076,0.81679
SEBASTIAN,SEB,0.31325,0.81675
WILLIELEE,WILLIE,0.54444,0.81667
JISOO,JI,0.18919,0.81667
MINAKSHI,MINA,0.10103,0.81667
JENNIFER,JEN,0.47907,0.81637
MAHINDOKHT,MAHIN,0.24506,0.81579
NUNZIA,NANCY,0.11418,0.81579
FERNANDO,FERNIE,0.20254,0.8157
MELISSA,MISSY,0.36299,0.81555
KISUNG,KI,0.26633,0.81539
CONSIGLIA,CONNIE,0.14846,0.81539
MAXON,MAX,0.11497,0.81539
ELECTRIC,ELEC,0.06717,0.81539
GLADIES,GLADYS,0.3257,0.81529
SHARONKAY,SHARON,0.56818,0.81522
DOROTHY,DORO,0.53032,0.81499
AMITABEN,AMITA,0.41122,0.81482
ALBRECHT,AL,0.03732,0.81482
VERNA,VEMA,0.35714,0.81448
ROCKIE,ROCKY,0.27301,0.81442
THOMAS,THOS,0.70535,0.81438
MARIANNE,MANANNE,0.5037,0.81437
KRISTINA,KNSTINA,0.53023,0.81429
SARAMAE,SARA,0.36306,0.81429
VENUGOPAL,VENU,0.17844,0.81405
DORAJEAN,DORA,0.56452,0.81395
RAMESHBHAI,RAMESH,0.37234,0.81395
ERLINDA,ERUNDA,0.47977,0.81373
DENEESE,DENISE,0.2212,0.81356
LOLAMAE,LOLA,0.52137,0.81333
JOCLAIRE,JO,0.488,0.81333
MOONJA,MOON,0.29719,0.81319
BONITA,BONNIE,0.22528,0.81318
AMANULLAH,AMAN,0.1867,0.81308
PRIMITIVO,PRIMO,0.03872,0.8129
VIRGINIALEE,VIRGINIA,0.47273,0.8125
KRISTIE,KNSTIE,0.42623,0.8125
LUCRETIA,CRETIA,0.21727,0.8125
CLAYTON,CLAY,0.07946,0.81246
JOSEPHINE,JOSEPHI,0.55922,0.81226
THERESA,MERESA,0.31879,0.81197
ALEXIOS,ALEX,0.27859,0.81197
EARL,EAD,0.4915,0.8118
KYUNGWON,KYUNG,0.3,0.81177
IRINI,IRENE,0.26503,0.81172
CHRISTIAN,CHRISHAN,0.22995,0.81132
HASUMATI,HASU,0.14052,0.81132
ALISON,AUSON,0.48133,0.81119
JUDITH,JUDY,0.28138,0.8111
PEARL,PEA,0.31092,0.81096
WIKKIAM,WILLIAM,0.56604,0.81081
GERMAINE,GERMAI,0.43478,0.81081
CUAUHTEMOC,CUAUHTEM,0.28846,0.81081
EDYTA,EDITH,0.05714,0.81081
SPENCER,SPENC,0.38694,0.81053
HEATHER,HEAT,0.15419,0.81043
BRITTNEY,BRITTN,0.50811,0.81035
LEARAE,LEA,0.45192,0.81035
EVALEE,EVA,0.22296,0.81035
ZEPHANIAH,ZEPH,0.13988,0.81035
EDMUNDO,MUNDO,0.08034,0.81035
RAMESHKUMAR,RAMESH,0.34409,0.81013
STANTON,STAN,0.15471,0.81011
MARYNELL,MARY,0.47049,0.81002
CHARLES,CHANES,0.49246,0.80992
TELECOMMUNICATI,TELECOMMUNICA,0.50885,0.80986
CHARLOTTE,CHARLO,0.47075,0.80975
ORABELLE,ORA,0.24286,0.80952
MIHAE,MI,0.2161,0.80952
ALCUIN,AL,0.20988,0.80952
OPALINE,OPAL,0.15315,0.80952
PRISCILLA,PRIS,0.47219,0.80935
SYLVIA,SYLV,0.5428,0.80931
MAEDEAN,MAE,0.25213,0.80909
ROBERT,BOB,0.49458,0.80904
JEAMME,JEANNE,0.53398,0.80882
ANAIRIS,ANA,0.33537,0.80882
UNYONG,UN,0.32353,0.80882
DEANNA,DEAMA,0.28796,0.80882
BEVERLY,BEVE,0.5404,0.80865
CYNTHIA,CINDY,0.21207,0.80855
MOLLIE,MOLLY,0.1958,0.80854
NAPOLIAN,NAPOLEON,0.38776,0.80851
DAFFNEY,DAPHNE,0.17092,0.80851
WILLIAM,WUB,0.16544,0.80838
VINODKUMAR,VINOD,0.36761,0.80791
LINDALOU,LINDA,0.5309,0.80769
RODOLFO,RODDFO,0.40777,0.80769
BARBARA,BARBR,0.4,0.80769
HAESOON,HAE,0.25926,0.80769
OLUWAFEMI,FEMI,0.13816,0.80769
PAVOL,PAUL,0.13548,0.80769
MARIVI,MARIA,0.13462,0.80769
RENAYE,RENEE,0.07421,0.80769
KALENA,KAREN,0.05122,0.80769
SAMUEL,SAM,0.2246,0.80768
YOLANDA,YOLAN,0.24617,0.80753
MARKEL,MARK,0.11671,0.80734
ELIYAHU,ELI,0.2249,0.80726
MARJORIE,MAYORIE,0.53316,0.80723
ELLENJANE,ELLEN,0.48201,0.80723
SIVAKUMAR,SIVA,0.1096,0.80667
CARRIE,CARNE,0.4341,0.80651
NANCYSUE,NANCY,0.5814,0.80645
JATINKUMAR,JATIN,0.35714,0.80645
WELLINGTON,WELLING,0.14535,0.80645
GIRIDHAR,GIRI,0.08666,0.80645
WASHINGTON,WASH,0.07793,0.80645
JENNIPHER,JENNIFER,0.35532,0.80639
ELIZABETH,ELIBETH,0.45146,0.80636
ROYDEN,ROY,0.14167,0.80603
PATRUCUA,PATRICIA,0.50467,0.80597
KRISANDRA,KRIS,0.12888,0.80597
ANTHONY,TONY,0.10627,0.80557
ANNAJO,ANNA,0.43284,0.80556
JUANAMARIA,JUANA,0.42723,0.80531
SHARONLYNN,SHARON,0.48062,0.8052
RANDOLPH,RANDY,0.35132,0.80507
CORNELIA,COMELIA,0.35294,0.80488
RALPH,RAL,0.30266,0.80472
BOLANLE,BOLA,0.1664,0.80469
SVETLANA,SVETA,0.2439,0.8046
VALERIE,VALENE,0.43883,0.80439
REBECCA,BECCI,0.37844,0.80435
RUBYANNE,RUBY,0.35345,0.80392
PHARMACEUTICALS,PHARMACEUTICA,0.25466,0.80392
AMRUTLAL,AMRUT,0.2426,0.80392
ROSENELL,ROSE,0.24118,0.80392
LEEVAN,LEE,0.23429,0.80392
LORALEA,LORA,0.20297,0.80392
ALCARIO,AL,0.10149,0.80392
NIRUPAMA,NIRU,0.09693,0.80392
GARBIS,GARY,0.07468,0.80392
GUERRY,GARY,0.07081,0.80392
LAWRENCE,LARRY,0.12542,0.80377
PATRICIA,PATICA,0.45745,0.80374
LLEWELLYN,LLEW,0.32824,0.80374
ASUSENA,AZUCENA,0.12268,0.80374
MARTINUS,MARTIN,0.21617,0.80368
MYONGSUK,MYONG,0.30201,0.80357
TRUDEE,TRUDY,0.1178,0.80357
LINDAMAE,LINDA,0.52514,0.80342
LUCILLE,LUCIAL,0.31613,0.80328
KERRIE,KERNE,0.30818,0.80328
WASHINGTON,WASHINGT,0.23256,0.80292
EMMARUTH,EMMA,0.46721,0.80282
BHARATBHAI,BHARAT,0.38776,0.80282
CLARALEE,CLARA,0.38255,0.80282
DARLENE,DARLE,0.34211,0.80271
JOSERAMON,JOSE,0.48032,0.80263
JOFRANCES,JO,0.54076,0.80242
ZHIYONG,ZHI,0.13968,0.80233
ROSAISELA,ROSA,0.31994,0.80216
MARGARET,MARGET,0.50973,0.80198
ADALEE,ADA,0.24854,0.80189
JEROME,JERRY,0.1526,0.80183
MARJORIE,MAGORIE,0.48691,0.80172
POKSUN,POK,0.42908,0.80133
LETICIA,LETI,0.37331,0.8009
ILAMAE,ILA,0.48438,0.80074
CONSTANCE,CONNIE,0.20449,0.80028
CAROLYNSUE,CAROLYN,0.54369,0.8
ROSIEMAE,ROSIE,0.48,0.8
MARIANN,MANANN,0.45529,0.8
SANJAYKUMAR,SANJAY,0.43028,0.8
VEEANN,VEE,0.37584,0.8
VANALLEN,VAN,0.35772,0.8
OKNAM,OK,0.352,0.8
LIVINGSTON,LIVINGST,0.31746,0.8
HARSHADBHAI,HARSHAD,0.29947,0.8
KIMILA,KIM,0.29487,0.8
KIYONG,KI,0.29319,0.8
VIJAYANAND,VIJAY,0.25668,0.8
EVALIN,EVELYN,0.25249,0.8
HONGBIN,HONG,0.19934,0.8
RAMPRASAD,RAM,0.18251,0.8
ISRAEL,ISRA,0.15564,0.8
OMOTAYO,TAYO,0.09685,0.8
ANALICIA,ANA,0.09586,0.8
BRIGHAM,BRIG,0.04137,0.8
THERESA,THERA,0.03331,0.8
GEORGE,GEOR,0.4765,0.79976
VIRGINIA,VIR,0.40031,0.79939
ALMAROSA,ALMA,0.42576,0.79918
ALGIRDAS,AL,0.22492,0.79885
JUANLUIS,JUAN,0.47436,0.79856
BARBARA,BARBIE,0.43026,0.79831
MELODIE,MELODY,0.22495,0.7981
MARKALAN,MARK,0.66936,0.79808
RICHLAND,RICHARD,0.32937,0.79808
GORDON,GOR,0.17511,0.79808
KATARZYNA,KASIA,0.10318,0.79741
PHYLLIS,PHYL,0.52293,0.79732
STEPHANIE,STEPHANY,0.28558,0.79723
EVELYN,EVEY,0.23605,0.7971
REVJAMES,JAMES,0.408,0.79688
JIANRONG,JIAN,0.23832,0.79688
BARBARA,BABS,0.3897,0.79674
AMANDA,MANDY,0.2005,0.79665
JOKATHRYN,JO,0.42342,0.79661
EARLDEAN,EARL,0.15667,0.79661
NICODEMUS,NICK,0.13743,0.79661
RAYDELL,RAY,0.15332,0.79646
KIPPY,KIP,0.1238,0.79646
YOUNGHWA,YOUNG,0.27273,0.79592
ALDOLPHO,ADOLFO,0.26531,0.79592
JAMES,MES,0.19672,0.79592
RESTITUTO,RESTY,0.19451,0.79592
MALGORZATA,GOSIA,0.14773,0.79592
JUNELLA,JUNE,0.08824,0.79592
CLIFFORD,CLIFFO,0.54774,0.79562
ANTHONY,TONY,0.24117,0.79546
LUCAS,LUKE,0.09689,0.79542
ROOSEVELT,ROOSE,0.23656,0.79518
ALEXANDER,ALEX,0.27664,0.79516
MARYEMMA,MARY,0.49206,0.79487
DAVID,DAV,0.4917,0.79471
JILLEEN,JILL,0.25339,0.79433
DANNYLEE,DANNY,0.49091,0.79412
FRANCISCO,FRANASCO,0.44118,0.79412
LORILEA,LORI,0.36,0.79412
DELERA,DEBRA,0.34395,0.79412
LUZMA,LUZ,0.3,0.79412
PRUDENCE,PRUDY,0.36166,0.79393
RAKESHKUMAR,RAKESH,0.42193,0.79375
FRIEDA,FRIE,0.26738,0.79365
CHESTER,CHEST,0.23881,0.79339
SUSAN,SUS,0.4959,0.79335
SUNILKUMAR,SUNIL,0.38525,0.79325
LAWRENCE,LAWRENA,0.35385,0.7931
AMRATLAL,AMRAT,0.18182,0.7931
CARMENZA,CARMEN,0.12849,0.7931
NEMATOLLAH,NEMAT,0.09388,0.7931
YOSHIAKI,YOSHI,0.03102,0.7931
WILMAJEAN,WILMA,0.53623,0.79286
CYNTHIA,CYNT,0.53626,0.7927
EDNAMAE,EDNA,0.50972,0.79266
LEEOTIS,LEE,0.31818,0.79245
SUYON,SU,0.24706,0.79245
LAPRIEL,LA,0.21875,0.79245
KENWARD,KEN,0.19266,0.79245
TAMBERLYN,TAMMY,0.1579,0.79245
SABREENA,SABRINA,0.13548,0.79245
MUKESHBHAI,MUKESH,0.37654,0.79221
TERRY,TENY,0.21479,0.79221
MARTHANN,MARTHA,0.25714,0.792
ELIZABETH,ELIZ,0.57776,0.79176
JESSIEMAE,JESSIE,0.49223,0.79167
WILLIAM,LLIAM,0.43678,0.79167
DEBORATT,DEBORAH,0.42222,0.79167
NITINKUMAR,NITIN,0.375,0.79167
TARAMATTIE,TARA,0.17117,0.79167
XIAOGANG,XIAO,0.16309,0.79167
DARREN,DANEN,0.15574,0.79167
OLIVIA,OLINA,0.09719,0.79167
HILLARY,HILLA,0.08559,0.79167
ESTHER,ESTY,0.08559,0.79167
CAROLYN,OLYN,0.02608,0.79167
MITCHELL,MITCH,0.4745,0.79151
NORMAGENE,NORMA,0.32156,0.7913
DAVOOD,DAVID,0.21821,0.79126
MORRIS,MORRY,0.16839,0.79126
PHYLLIS,PHLISS,0.51456,0.79105
PHILANDER,PHIL,0.14872,0.79091
JIWON,JI,0.18223,0.79085
RUFFELL,RUSSELL,0.57143,0.7907
STEWART,STEWA,0.32797,0.7907
OSKER,OSCAR,0.3444,0.79048
IDAMAY,IDA,0.49246,0.79032
ADRIANA,ADNANA,0.35379,0.79032
REBECCA,RABECA,0.34507,0.79032
VERONICA,VERO,0.3376,0.79032
VISHNUBHAI,VISHNU,0.29167,0.79032
TIFFENEY,TIFFANY,0.28,0.79032
WILLIAM,WUK,0.1201,0.79032
MANISHKUMAR,MANISH,0.42803,0.79021
BEATRICE,BEAT,0.22672,0.79016
DEVERE,DE,0.18619,0.78994
HWACHA,HWA,0.45607,0.78986
IDALEE,IDA,0.36686,0.78981
ROLLO,ROCCO,0.07547,0.78981
LORRAINE,LORRAI,0.54273,0.78974
MARIAGUADA,MARIA,0.44118,0.78947
JOMAE,JO,0.4386,0.78947
GUANGYU,GUANG,0.2,0.78947
WARREN,WAR,0.12584,0.78947
BRADLEY,BRAD,0.3735,0.78935
ROGER,ROG,0.40896,0.78919
TREVOR,TREV,0.20695,0.78916
HITESHKUMAR,HITESH,0.42029,0.78912
ROHITKUMAR,ROHIT,0.37838,0.78873
UNHUI,UN,0.34891,0.78873
LUCILLE,LUCYLE,0.14,0.78873
KIRANKUMAR,KIRAN,0.4274,0.78868
JULIOCESAR,JULIO,0.5125,0.78846
GEORGIALEE,GEORGIA,0.40594,0.78846
TURLA,TWILA,0.37273,0.78846
MYUNGSOON,MYUNG,0.28873,0.78846
BALLARDO,BAYARDO,0.20098,0.78846
JAMESHIA,JAMES,0.1079,0.78846
DANDRIDGE,DAN,0.09469,0.78846
SAUDIA,SANDRA,0.06539,0.78846
RUTHIE,RUTH,0.26227,0.78822
NANCYLEE,NANCY,0.5588,0.78814
HAMIDREZA,HAMID,0.32632,0.78814
MARIA,MANA,0.30505,0.78812
EDDIEMAE,EDDIE,0.52957,0.788
PEGGIE,PEGGY,0.45434,0.78793
JOEBOB,JOE,0.46018,0.78788
DINESHBHAI,DINESH,0.37321,0.78788
HELEN,HEL,0.3467,0.78779
JEROME,JERO,0.30105,0.78767
REBECCA,REBBCA,0.56489,0.78723
VIATCHESLAV,VIATCHESL,0.34906,0.78723
ETHELRENE,ETHEL,0.27007,0.78723
LEROYAL,LEROY,0.20556,0.78723
KHAMPHAY,KHAM,0.09136,0.78723
FABIOLA,FAB,0.06955,0.78723
KREGG,CRAIG,0.05827,0.78723
SHIGEO,SHIG,0.0282,0.78723
VERN,VEM,0.45213,0.78704
JOERAY,JOE,0.42478,0.78689
SOONOK,SOON,0.30094,0.78689
JACKIELYN,JACKIE,0.27907,0.78689
PATRICIA,PATTEE,0.27273,0.78689
FERNANDO,FERNAN,0.24341,0.78689
KIRTLAND,KIRT,0.20084,0.78689
DELOYCE,DE,0.13115,0.78689
THEODORE,THEO,0.5053,0.78672
WANDALEE,WANDA,0.42339,0.78652
YANLI,YAN,0.21739,0.78652
MATTHEW,MATT,0.26497,0.78647
ROBERT,ROBE,0.44488,0.78616
CAROLINE,CARDINE,0.47054,0.78602
ORAJEAN,ORA,0.43564,0.78571
STELLAMARIE,STELLA,0.39286,0.78571
HWASOOK,HWA,0.38597,0.78571
SIMINDOKHT,SIMIN,0.27673,0.78571
INSON,IN,0.20184,0.78571
CHAVIE,CHAVA,0.15603,0.78571
WILLIAM,WUS,0.13682,0.78571
TIPHANIE,TIFFANY,0.13469,0.78571
KENNETH,KEN,0.18944,0.78556
GUADALUPE,GUALUPE,0.37045,0.78541
LAWARANCE,LAWRENCE,0.5073,0.78531
JACOB,JAKE,0.2534,0.78521
REVJOHN,JOHN,0.45588,0.78481
GERALDINE,GERLDENE,0.39216,0.78431
ELIZABETH,ELISAVET,0.17857,0.78431
JANANNE,JAN,0.16129,0.78431
NORALEE,NORA,0.32462,0.78421
LAREINE,LA,0.2594,0.78409
ELISIBETH,ELIZABETH,0.43051,0.78395
YONGSHENG,YONG,0.27619,0.78378
MIHYE,MI,0.25893,0.78378
MELLANY,MELANIE,0.16699,0.78378
KISSY,KIZZY,0.13551,0.78378
AMYLEE,AMY,0.48711,0.78341
NORMALINDA,NORMA,0.40988,0.78333
ANGELAMARIA,ANGELA,0.35878,0.78333
MARYDALE,MARY,0.31973,0.78333
JIANQING,JIAN,0.21364,0.78333
ANAYANSI,ANA,0.12082,0.78333
SACHIKO,SACHI,0.1078,0.78333
MASARU,MAS,0.02567,0.78333
LILLIAN,LYLIAN,0.18625,0.78313
GARLAND,GARLIN,0.15796,0.78313
RONALD,RON,0.22554,0.78291
ODESSIE,ODESSA,0.27169,0.7829
MICHAEL,MICHAD,0.46552,0.78261
HERBERT,HERBE,0.37921,0.78261
JANIFFER,JENNIFER,0.33333,0.78261
CANDELARIA,CANDELANA,0.30769,0.78261
KATHERINE,KATHRNE,0.29268,0.78261
ROSERITA,ROSE,0.26087,0.78261
MARGARET,MARGETE,0.25352,0.78261
RAYJEAN,RAY,0.24828,0.78261
AERAN,AE,0.24242,0.78261
FANNIE,FAMIE,0.14516,0.78261
GLENNA,GLEMA,0.13636,0.78261
LESLYN,LESLIE,0.05042,0.78261
YANIRA,YANI,0.04176,0.78261
HOLLACE,HOLLY,0.20728,0.78244
LONNIE,LONNY,0.35417,0.78234
YANHONG,YAN,0.21067,0.78218
LAURIER,LARRY,0.05671,0.78218
KENNETH,KEMETH,0.54464,0.78205
VITINA,TINA,0.14088,0.78205
AMBERLEE,AMBER,0.24046,0.78196
LALITKUMAR,LALIT,0.40187,0.78182
DELORES,DELOUS,0.34677,0.78182
MAYDEAN,MAY,0.14527,0.78182
JOSEPH,JOE,0.3344,0.78108
SYLVESTER,SLY,0.20323,0.78102
LESLEIGH,LESLIE,0.13922,0.78095
AESOOK,AE,0.32759,0.78082
PEBBY,PEGGY,0.46114,0.7807
LAKEISHA,LAKEIS,0.43204,0.7807
EVAMAE,EVA,0.52517,0.78055
YVETTE,YVET,0.3208,0.78049
GWENDOLA,GWEN,0.287,0.78049
SUSHILABEN,SUSHILA,0.27953,0.78022
KIRSTEN,KIRST,0.24315,0.78022
JEANNEDARC,JEANNE,0.33333,0.78
RAYMOND,RAYMEN,0.27083,0.78
XINXIN,XIN,0.22286,0.78
SHEILAMARIE,SHEILA,0.41441,0.77966
AMANDALYNN,AMANDA,0.38983,0.77966
KINAM,KI,0.27879,0.77966
STEPHENEY,STEPHANIE,0.2659,0.77966
DEIRDRE,DEIR,0.25275,0.77966
INABELLE,INA,0.24865,0.77966
ERYKAH,ERICA,0.22886,0.77966
YUEHUA,YUE,0.20815,0.77966
DENISEMARIE,DENISE,0.48624,0.77941
MARYMAE,MARY,0.41406,0.77941
CHARLOTTE,CHAROLOT,0.40458,0.77941
MARKIE,MARK,0.1695,0.77933
MIGUELANGE,MIGUEL,0.4,0.77922
LEONARD,LEN,0.27154,0.77912
CHARLES,CHARS,0.43519,0.77901
BERNADINE,BERNADI,0.42216,0.77901
JANUARY,JAN,0.08295,0.77898
EBONEE,EBONY,0.06984,0.77876
LESLIE,LESL,0.55954,0.77814
MARYVIRGINIA,MARY,0.5283,0.77778
DOAMA,DIANA,0.44954,0.77778
LIESELOTTE,LIESELOT,0.4,0.77778
GLADYS,GLA,0.33625,0.77778
HANSJORG,HANS,0.32407,0.77778
JOEVA,JO,0.32026,0.77778
GUALTER,WALTER,0.23649,0.77778
ILDEFONSO,ILDE,0.11111,0.77778
YOSHIHIRO,YOSHI,0.04965,0.77778
ANDREA,ANDEE,0.23529,0.77747
MARYLOIS,MARY,0.52507,0.77729
PEGGYLEE,PEGGY,0.52679,0.77632
REXALL,REX,0.2757,0.77632
BEVERLY,BEVER,0.41089,0.77627
SATISHKUMAR,SATISH,0.36877,0.77622
JENNIFER,JENFER,0.49524,0.77612
TIFFINEY,TIFFANY,0.30673,0.77603
PRISCILLA,PRISCI,0.46863,0.77597
IRMALINDA,IRMA,0.28391,0.77586
SUNGHYUN,SUNG,0.24862,0.77586
CHARLES,CHAZ,0.23629,0.77564
XIUFENG,XIU,0.33044,0.77551
PYOTR,PETER,0.19621,0.77551
DESIREE,DESIR,0.16102,0.77551
MADELINE,MADELI,0.51036,0.77528
ARROW,AARON,0.09127,0.77528
DOROTHYMAE,DOROTHY,0.54812,0.77515
ALEJANDRO,ALYANDRO,0.372,0.775
MARGHERITA,MARGHERI,0.34254,0.775
SUNHEE,SUN,0.22078,0.77493
EMMALOU,EMMA,0.49612,0.77482
ABDULKADER,ABDUL,0.22513,0.77478
GILBERT,GILBE,0.35516,0.77473
EVELEAN,EVELYN,0.17742,0.77465
ELLAMAE,ELLA,0.5,0.77449
ROBERT,ROBR,0.56604,0.77419
JOSEDE,JOSE,0.40826,0.77391
FERDINAND,FERDINA,0.38806,0.77381
TAESOO,TAE,0.26974,0.77359
PAHOUA,PA,0.14286,0.77359
MALACHY,MAL,0.06308,0.77359
GRETHE,GRETA,0.06184,0.77359
PATRICE,PATNCE,0.56311,0.77333
DEOCA,DE,0.21615,0.77333
JENNALEE,JENNA,0.15144,0.77333
BARTEL,BART,0.10721,0.77333
BUDDIE,BUDDY,0.25626,0.77331
MARIJKE,MARYKE,0.1861,0.7732
MARIAROSARI,MARIA,0.3301,0.77273
HONGYAN,HONG,0.21429,0.77273
MARTEE,MARTHA,0.18681,0.77273
CORALEA,CORA,0.16505,0.77273
REYNANTE,REY,0.15668,0.77273
VANDYKE,VAN,0.12252,0.77273
NANCYANN,NANCY,0.57027,0.77268
DENNIS,DENNY,0.31296,0.77265
SHELBIE,SHELBY,0.1448,0.77228
NICHOLAS,NICK,0.23249,0.77224
BEVERLIE,BEVERLY,0.32666,0.77219
VALERIEANN,VALERIE,0.42958,0.77215
PEARLANN,PEARL,0.3961,0.77215
JUDDSON,JUDD,0.39103,0.77215
XIUYING,XIU,0.21404,0.77215
MARGUERITE,MARQUERTE,0.36066,0.77193
BHAVESHKUMAR,BHAVESH,0.33846,0.77193
STARLYN,STAR,0.06918,0.77193
JENNYLEE,JENNY,0.39357,0.77165
BEATRICE,BEATRIA,0.44262,0.77143
JOSEALFREDO,JOSE,0.41539,0.77143
DOMINIQUE,DOMIQUE,0.26508,0.77128
BENJAMIN,BENJAM,0.52987,0.77127
SAMNANG,SAM,0.1717,0.77119
SALVATORE,SALVITOR,0.41558,0.77108
YANHUA,YAN,0.17877,0.77108
GLENMORE,GLEN,0.14414,0.77108
TADASHI,TAD,0.05145,0.77108
CATHERINE,CATHENE,0.31624,0.77083
LINOR,LINDA,0.24026,0.77083
BETHIA,BETH,0.11672,0.77083
RAMZANALI,RAMZAN,0.06703,0.77083
STUART,STU,0.50042,0.77065
YOUNGMEE,YOUNG,0.26111,0.77049
GARRETT,GARRE,0.19502,0.77049
AVEDIS,AVO,0.06973,0.77049
TOMMYLEE,TOMMY,0.41606,0.77027
YANMEI,YAN,0.23554,0.77027
EUGENE,EUG,0.3181,0.77021
ADRIENNE,ADRIE,0.19706,0.77012
CHARLES,RLES,0.09487,0.77003
ROBERTBOB,ROBERT,0.58788,0.76984
RODERICK,RODERI,0.5374,0.76984
ROSAMMA,ROSANNA,0.21529,0.76978
DONNALOU,DONNA,0.53097,0.76923
ANAJULIA,ANA,0.37879,0.76923
OKJA,OK,0.35251,0.76923
GLORIOUS,GLORIA,0.24845,0.76923
MICHALIS,MICHAEL,0.24242,0.76923
XUEYING,XUE,0.19324,0.76923
DENNESE,DENISE,0.17167,0.76923
MARIAN,MANAN,0.17107,0.76923
WILLIAM,WUO,0.15385,0.76923
JULEEN,JULIE,0.06128,0.76923
NATIVIDAD,NATY,0.21765,0.76883
RICHARD,HARD,0.04402,0.76877
GARYLEE,GARY,0.56422,0.76875
CAITLIN,CAIT,0.32037,0.76866
ADALBERTO,ADALBER,0.44286,0.7686
ARNOLD,ARNO,0.08056,0.76845
ODUS,OTIS,0.07987,0.76842
SANGWOOK,SANG,0.2242,0.76829
BEATRICE,BEATRIZ,0.16495,0.76814
DOROTHY,DOTTIE,0.40966,0.76809
GEOFFREY,GEOFF,0.49639,0.76797
JIGNESHKUMAR,JIGNESH,0.32824,0.76786
ISHWARBHAI,ISHWAR,0.22051,0.76786
ULYSSES,ULY,0.18298,0.76786
CATALINA,CATA,0.15035,0.76786
OLUWATOSIN,TOSIN,0.11749,0.76786
NICANDRO,NICK,0.08037,0.76786
RAYMOND,RAYM,0.51323,0.76781
EDUVINA,EDWINA,0.11429,0.76768
DANALYNN,DANA,0.40824,0.76761
DIPAKKUMAR,DIPAK,0.36534,0.76754
ARNALDO,AMALDO,0.33,0.76744
JINKYU,JIN,0.30556,0.76744
MEIQING,MEI,0.27966,0.76744
PAMALYN,PAM,0.23913,0.76744
DENNISHA,DENNIS,0.14602,0.76744
LARONNA,LA,0.13808,0.76744
ELIZABETH,ERZSEBET,0.125,0.76744
LEONILO,LEO,0.07692,0.76744
HORNER,HOMER,0.05957,0.76744
RAIZEL,RAIZY,0.05116,0.76744
TANGIE,TANGY,0.0449,0.76744
HARTWELL,HART,0.02444,0.76744
WINIFRED,WINI,0.39699,0.76727
ELIZABETH,ELIZAB,0.54352,0.7672
PATRICIA,PATNCIA,0.58793,0.76712
SUNYONG,SUN,0.26047,0.76712
ANNALOU,ANNA,0.45368,0.76707
MICHAEL,MIKE,0.15775,0.76707
GILBERT,GIB,0.24501,0.76705
PRISCILLA,PRESILLA,0.36042,0.76692
CASSANDRA,CASSAN,0.42737,0.76667
PARVINDOKHT,PARVIN,0.24599,0.76667
NICKOLI,NICK,0.20815,0.76667
ANDREW,ANDRU,0.2,0.76667
MELVIN,MEL,0.07231,0.76641
STEPHANIE,STEFANIE,0.25524,0.76636
MARIAESTELA,MARIA,0.33962,0.76596
TROYANN,TROY,0.32143,0.76596
XIUJUAN,XIU,0.24161,0.76596
XIAOJIAN,XIAO,0.18557,0.76596
BETHIE,BETH,0.15652,0.76596
DONNAMAE,DONNA,0.56757,0.76584
KISUN,KI,0.35588,0.76582
BARBARA,BARA,0.2162,0.76567
JONATHAN,JOHTHAN,0.41177,0.76563
ELLAMAY,ELLA,0.43542,0.76557
POLLIE,POLLY,0.25895,0.76556
DANIEL,DAMEL,0.48013,0.76517
